trade_date,ts_code,open,high,low,close,vol,trend_regime,vol_regime,state,y,hmm_state,hmm_state_label,hmm_p0,hmm_p1,hmm_p2,hmm_p3,hmm_p4
2022-03-10,601995.SH,38.5,38.69,37.5,37.57,10194496,T3,V4,S2,1,1.0,S5,2.544221950674189e-18,1.0,5.563004124421724e-37,1.0345641708166985e-33,8.08324880807835e-37
2022-03-11,601995.SH,36.98,41.33,36.76,40.96,30425489,T3,V4,S2,1,1.0,S5,8.371483364666547e-26,1.0,1.0251578453312997e-33,9.507242458617042e-25,3.876742949040376e-39
2022-03-14,601995.SH,39.72,41.27,39.58,40.54,20684422,T3,V3,S2,1,1.0,S5,2.3897993511732254e-26,1.0,9.032674931458292e-25,5.297896407812453e-14,2.3548905378480554e-26
2022-03-15,601995.SH,39.95,42.28,39.8,41.11,34775427,UNK,V4,S5,1,1.0,S5,4.088702283248267e-16,0.9999999671358643,1.5458501048629526e-14,3.286424906959425e-08,4.214411670688798e-18
2022-03-16,601995.SH,41.2,45.0,40.5,44.04,37184366,UNK,V4,S5,0,1.0,S5,3.596830405368852e-18,0.9955317328956804,2.8974465529228735e-10,0.0044682668145833125,2.9035412436012305e-18
2022-03-17,601995.SH,44.37,44.37,42.23,42.71,29394342,UNK,V3,S5,0,3.0,S5,5.495162738783711e-22,0.034206668156797765,1.4134002506037088e-07,0.9657931905032314,4.982576664520293e-15
2022-03-18,601995.SH,42.3,43.27,42.16,42.8,15570281,UNK,V4,S5,0,3.0,S5,3.6434729487201564e-16,0.01488924662163127,1.6190282418339138e-05,0.985094563096006,1.6166748215068228e-15
2022-03-21,601995.SH,42.33,42.5,41.72,42.18,12629276,UNK,V4,S5,0,3.0,S5,1.0717736388667183e-15,0.004825728244161275,1.2902180697236882e-05,0.995161369574917,8.131007570134823e-16
2022-03-22,601995.SH,42.17,42.55,41.68,41.78,10593083,T4,V4,S4,0,3.0,S5,5.38589839178778e-13,0.0020815380284018477,8.240361666193197e-06,0.9979102216095861,1.4035269704886087e-15
2022-03-23,601995.SH,41.7,42.13,41.62,41.72,8668403,T4,V4,S4,1,3.0,S5,1.3279317084505526e-10,0.0008462752814406909,5.037608955994051e-06,0.9991486869766263,8.97947988178147e-15
2022-03-24,601995.SH,41.51,41.67,40.91,41.11,8966763,UNK,V4,S5,1,3.0,S5,2.408037233513699e-09,0.0004258132171454122,5.853774401960926e-06,0.9995683306002752,1.9913415900407355e-13
2022-03-25,601995.SH,41.01,41.3,40.08,40.11,9734110,UNK,V4,S5,1,3.0,S5,3.731564864041134e-07,0.00031547896696201133,1.1405564465430218e-05,0.9996727422993702,1.2633858609928793e-11
2022-03-28,601995.SH,39.69,41.67,39.51,40.93,13700721,UNK,V3,S5,1,3.0,S5,0.000130709298182972,0.00023687652738059697,2.4311788420546424e-05,0.9996081020460829,3.3991695093109896e-10
2022-03-29,601995.SH,40.96,41.28,40.04,40.18,7756363,UNK,V4,S5,1,3.0,S5,1.6483351299513447e-05,8.57842336241105e-05,2.0887749533973647e-05,0.9998768365599597,8.105501152860715e-09
2022-03-30,601995.SH,40.53,41.98,40.53,41.97,18399915,T2,V4,S4,0,3.0,S5,1.76927723062506e-05,1.6220775459250463e-05,4.983406515777374e-05,0.9999162493225406,3.0644439499480914e-09
2022-03-31,601995.SH,41.57,42.14,41.41,41.61,11721686,T2,V3,S4,0,3.0,S5,7.231984474344929e-08,2.473200956469768e-07,8.978067581696522e-06,0.9999906970166005,5.275884945595704e-09
2022-04-01,601995.SH,41.4,42.6,41.33,42.25,15347195,T2,V4,S4,0,3.0,S5,7.549422387177391e-08,7.726374538609751e-09,6.441165392189538e-06,0.999993474846094,7.680368378122223e-10
2022-04-06,601995.SH,42.0,42.6,41.55,41.9,10823144,T2,V4,S4,0,3.0,S5,1.4077925783599007e-08,3.932074023723925e-09,7.4903765720908685e-06,0.9999924908825043,7.309998621052079e-10
2022-04-07,601995.SH,42.0,42.29,40.99,41.01,10048615,T2,V4,S4,1,3.0,S5,1.9557920653127824e-07,7.325909113323671e-09,7.393859805526265e-06,0.9999924028509033,3.8413165397589713e-10
2022-04-08,601995.SH,41.05,41.68,40.64,41.26,9278419,T2,V2,S5,1,3.0,S5,3.0912584092420194e-05,3.5107310616519625e-09,1.1959402057603475e-06,0.9999678877938248,1.7099122904096302e-10
2022-04-11,601995.SH,41.12,41.21,39.6,39.91,9872963,UNK,V4,S5,1,3.0,S5,7.74995962955477e-05,2.685803471132959e-08,4.5375096601068185e-06,0.9999179357505961,2.856280755342879e-10
2022-04-12,601995.SH,39.74,42.3,39.74,41.93,17571616,T2,V3,S4,0,3.0,S5,4.564728216311285e-05,1.1648900350767894e-08,2.074911944711058e-06,0.9999522658137606,3.430295261964342e-10
2022-04-13,601995.SH,41.52,42.59,41.37,41.87,15762028,T2,V3,S4,0,3.0,S5,7.12730586691617e-05,2.8250277408935453e-09,4.459315008583655e-07,0.9999282765327004,1.6520032560780393e-09
2022-04-14,601995.SH,42.3,42.58,41.63,42.2,14474676,T2,V4,S4,0,3.0,S5,4.2977157531512e-05,3.4715462714196626e-09,3.6644351096864943e-07,0.9999566523529495,5.744219036112804e-10
2022-04-15,601995.SH,41.81,42.6,41.5,41.73,11657007,T2,V4,S4,0,3.0,S5,0.0007366937100305766,2.164493499417743e-09,2.9360314300967756e-07,0.9992630097846625,7.3786649857842e-10
2022-04-18,601995.SH,40.56,40.77,39.17,39.99,12974095,UNK,V4,S5,0,3.0,S5,0.023386303210669285,4.2881137433119055e-09,4.5066370608752565e-07,0.9766132123047134,2.953283545614379e-08
2022-04-19,601995.SH,39.9,40.2,39.25,39.54,8188863,UNK,V3,S5,0,0.0,S5,0.7604298645890867,3.145325727066223e-10,4.800114130550612e-09,0.23956999107070862,1.3922572824578109e-07
2022-04-20,601995.SH,39.54,39.95,38.9,38.99,7251391,UNK,V4,S5,0,0.0,S5,0.9905179360281351,8.148442687691336e-08,7.310485633746303e-10,0.009481340035471434,6.417208345101916e-07
2022-04-21,601995.SH,38.68,39.58,38.32,38.6,11221600,UNK,V4,S5,0,0.0,S5,0.9999522201802243,1.961642871719817e-05,1.5058540197827853e-09,2.797619849293856e-05,1.856866849261869e-07
2022-04-22,601995.SH,38.55,38.98,38.28,38.47,7861624,T3,V4,S1,0,0.0,S5,0.997303504883491,0.002696252226000155,2.8057647989014345e-10,2.4099733046379035e-07,1.6126646233999811e-09
2022-04-25,601995.SH,37.37,39.0,37.0,37.4,12071507,T3,V4,S2,0,0.0,S5,0.7686976708498743,0.23130232237544798,9.368010511312863e-11,6.574940347586507e-09,1.0627739513572685e-10
2022-04-26,601995.SH,37.8,38.06,35.99,36.33,13412189,T3,V3,S2,0,1.0,S5,0.09193414297657697,0.9080658570057903,3.88827738969044e-12,4.665132521214015e-13,1.3208857340787736e-11
2022-04-27,601995.SH,35.88,36.95,35.15,36.79,13174912,T3,V3,S2,0,1.0,S5,0.00722835826218765,0.9927716417379028,2.682729518123757e-16,5.475642594730955e-21,8.397138959338521e-15
2022-04-28,601995.SH,36.44,36.69,35.4,35.7,10273067,T3,V4,S2,1,1.0,S5,6.279691886164245e-07,0.9999993720309401,1.6123345080301282e-20,1.7840694078458494e-22,2.0984536578457757e-17
2022-04-29,601995.SH,36.76,37.75,36.28,37.48,17003044,T3,V3,S2,0,1.0,S5,2.4580236956184773e-10,0.9999999997539817,4.6215966160985113e-23,2.2221845648930573e-23,7.662246338030788e-22
2022-05-05,601995.SH,36.45,36.91,36.01,36.79,12174448,T3,V3,S2,1,1.0,S5,3.8877372222957115e-15,1.0,2.157172512620483e-23,1.3631134053663767e-19,7.773194980543436e-24
2022-05-06,601995.SH,36.12,36.38,35.8,35.92,7887875,T3,V4,S2,1,1.0,S5,1.9915749421258884e-20,1.0,1.255997081177031e-19,2.327436497718914e-21,6.150093617467938e-22
2022-05-09,601995.SH,35.8,36.29,35.68,36.03,4558862,T3,V4,S2,1,1.0,S5,2.2107220035157586e-21,1.0,1.180462538718716e-22,8.481589076642193e-24,8.126018069174604e-26
2022-05-10,601995.SH,35.72,36.92,35.6,36.58,9123118,T3,V4,S2,1,1.0,S5,5.809909852523598e-24,1.0,2.6907677339923328e-24,2.9796742977768235e-22,9.781630710165236e-29
2022-05-11,601995.SH,36.58,37.6,36.41,36.75,12775903,T3,V4,S2,1,1.0,S5,4.6154636231191904e-23,1.0,2.5181036664334947e-22,3.525552219684127e-19,2.822395846634881e-27
2022-05-12,601995.SH,36.3,37.5,36.05,36.94,7698590,T3,V4,S2,1,1.0,S5,6.491123009244944e-21,1.0,3.4606402927640793e-19,2.495109701676263e-18,1.2770536663542888e-25
2022-05-13,601995.SH,37.01,37.38,36.68,36.98,7283181,UNK,V4,S5,1,1.0,S5,1.0100856013614134e-19,1.0,2.394158689596976e-18,8.30945935762909e-17,2.3311750471291277e-25
2022-05-16,601995.SH,37.45,37.58,36.76,37.03,7200926,UNK,V4,S5,1,1.0,S5,2.1918777498640076e-17,1.0,6.117331447608492e-17,4.075179448900762e-14,4.9790461266332316e-24
2022-05-17,601995.SH,36.9,37.39,36.56,37.16,7204846,UNK,V4,S5,0,1.0,S5,3.6628976313329416e-14,0.9999999999431566,3.846777382560394e-15,5.672204756018543e-11,1.0424325583665938e-21
2022-05-18,601995.SH,37.37,37.63,37.15,37.29,8794149,UNK,V4,S5,0,1.0,S5,5.551592363433081e-11,0.99999999824513,4.709262526173229e-13,1.6986572928422663e-09,2.228939762074866e-19
2022-05-19,601995.SH,36.61,37.07,36.42,37.05,7452767,UNK,V4,S5,1,1.0,S5,1.6470383143228581e-09,0.9999999934511834,4.165434807190808e-12,4.897419205663852e-09,1.349068877947118e-18
2022-05-20,601995.SH,37.12,37.7,37.01,37.49,12365466,UNK,V4,S5,0,1.0,S5,4.733338681550568e-09,0.9999999713800212,1.4274991195974115e-11,2.3872374980940787e-08,3.418130108356866e-18
2022-05-23,601995.SH,37.35,37.69,37.09,37.6,8095499,UNK,V4,S5,0,1.0,S5,2.2729824336142285e-08,0.9999999247588703,1.486534498959708e-10,5.2362583548955826e-08,2.0308855596347518e-17
2022-05-24,601995.SH,37.53,37.8,36.25,36.27,9704275,UNK,V4,S5,1,1.0,S5,2.0189985066814223e-08,0.9999995960557405,1.0894269071716064e-10,3.836453574128323e-07,2.0911889680695072e-17
2022-05-25,601995.SH,36.26,36.61,36.23,36.58,5834341,UNK,V3,S5,1,1.0,S5,2.3721607099914134e-07,0.9999811186867124,2.7761801369817985e-12,1.8644094655452425e-05,4.501092238511784e-17
2022-05-26,601995.SH,36.62,37.87,36.0,37.37,11575655,UNK,V4,S5,1,1.0,S5,7.101923385226447e-07,0.978554496675496,9.554821844787022e-11,0.021444793036418976,1.0429356021706698e-14
2022-05-27,601995.SH,37.71,37.75,36.85,36.99,8732060,UNK,V3,S5,1,1.0,S5,0.00011656003334054504,0.7157451372751765,2.6910526755763542e-08,0.28413827577876977,2.051376657471551e-12
2022-05-30,601995.SH,37.0,37.6,36.9,37.15,7966817,UNK,V4,S5,1,3.0,S5,0.0006426077388140832,0.2566850553889393,1.7105294728379692e-07,0.7426721658135071,5.7691682288145575e-12
2022-05-31,601995.SH,37.21,38.5,37.01,38.5,19343794,UNK,V4,S5,1,3.0,S5,4.1907285476415704e-05,0.006071591689559639,8.033573707335574e-07,0.9938856975740844,9.335154048793721e-11
2022-06-01,601995.SH,38.15,38.46,37.85,38.08,10068928,UNK,V3,S5,1,3.0,S5,9.701232847565149e-06,6.339568978033724e-05,3.4406496981144004e-07,0.999926558925657,8.693512695048118e-11
2022-06-02,601995.SH,38.08,38.95,37.9,38.66,12256618,UNK,V4,S5,1,3.0,S5,1.7163911671446815e-06,2.2106275235751842e-07,2.0022624705995583e-07,0.9999978622631828,5.681381111163507e-11
2022-06-06,601995.SH,38.12,39.5,38.04,39.25,15363952,UNK,V4,S5,1,3.0,S5,5.0346069664296354e-08,2.53426368884818e-10,1.774633399020923e-07,0.9999997717409576,1.9620469668574175e-10
2022-06-07,601995.SH,39.15,40.5,39.01,39.55,16610461,UNK,V4,S5,1,3.0,S5,1.3768933632803002e-09,3.985059058537567e-12,1.9509673502021463e-07,0.9999998029457141,5.767381720296155e-10
2022-06-08,601995.SH,39.5,40.76,39.36,40.3,15888556,UNK,V4,S5,1,3.0,S5,3.143104265680103e-12,8.038992568166486e-13,2.289202688209149e-07,0.9999997702189185,8.568210013935079e-10
2022-06-09,601995.SH,40.3,41.44,40.1,40.71,19670893,UNK,V3,S5,1,3.0,S5,1.2052375051015354e-15,1.8203401233547457e-13,1.687956625317926e-06,0.9999983101552696,1.88807661048536e-09
2022-06-10,601995.SH,39.99,42.83,39.86,42.32,33533133,UNK,V4,S5,1,3.0,S5,6.490400501824744e-22,6.040873344730145e-14,0.0006293368456883493,0.9993706629961426,1.579688945234396e-10
2022-06-13,601995.SH,41.3,42.41,41.2,41.62,16673269,UNK,V3,S5,1,3.0,S5,2.0107768508285453e-27,9.233706164002822e-14,0.03976877970298212,0.9602312202482831,4.865776633276603e-11
2022-06-14,601995.SH,39.88,44.89,39.31,43.7,30626072,UNK,V4,S5,0,2.0,S5,2.084730957591942e-31,1.1491455180877228e-12,0.7169642732065943,0.2830357267920851,3.07170318744863e-14
2022-06-15,601995.SH,43.53,46.6,43.03,43.97,49409330,UNK,V3,S5,0,2.0,S5,2.3477142651037745e-45,1.5159298201527897e-15,0.9390383986624271,0.06096160133750879,5.62905108612437e-16
2022-06-16,601995.SH,43.6,43.66,41.6,41.62,27978584,UNK,V4,S5,1,2.0,S5,5.986902629401268e-45,1.8749681172586834e-14,0.999414270557141,0.0005857294426439292,1.957960442596438e-17
2022-06-17,601995.SH,41.6,43.14,41.6,42.39,18534447,UNK,V3,S5,1,2.0,S5,1.0223968493166589e-32,6.547483854992485e-11,0.9999954373874467,4.562547271515252e-06,3.70232441914192e-16
2022-06-20,601995.SH,41.92,42.9,41.85,42.23,11632830,UNK,V4,S5,1,2.0,S5,1.1239719791739176e-36,5.095871605071976e-13,0.999999277601807,7.223977227009823e-07,1.926160795998147e-14
2022-06-21,601995.SH,42.22,42.48,41.31,41.62,11216748,UNK,V4,S5,1,2.0,S5,3.6887982441411785e-35,2.803405209549292e-13,0.9999998878961441,1.1210331787396601e-07,2.0241918250594564e-13
2022-06-22,601995.SH,41.7,42.5,41.25,41.25,11273063,UNK,V4,S5,1,2.0,S5,1.1784141294074192e-30,5.325900858458168e-13,0.9999999750093597,2.498535509868908e-08,4.5399025822792305e-12
2022-06-23,601995.SH,41.06,43.59,41.0,43.04,20383187,T1,V4,S1,1,2.0,S5,6.703367862565522e-26,2.7742022537652027e-12,0.9999999956144165,4.3371824722687605e-09,4.5640284731070296e-11
2022-06-24,601995.SH,43.1,44.44,42.56,44.2,21384958,T1,V3,S2,0,2.0,S5,2.5643682941107754e-31,1.3359657494952938e-14,0.9999998698476786,1.30073498708313e-07,7.889200711335143e-11
2022-06-27,601995.SH,44.8,47.72,44.3,46.77,37748243,T1,V3,S2,0,2.0,S5,3.847317850139596e-37,5.549519471078676e-15,0.9999998970711257,1.0290045922728442e-07,2.8523487540432568e-11
2022-06-28,601995.SH,46.01,46.39,44.6,45.41,22903033,T1,V3,S2,0,2.0,S5,1.76782166213971e-48,2.7275970250609925e-17,0.9999969636515457,5.576210197411226e-07,2.4787274439502877e-06
2022-06-29,601995.SH,45.08,45.66,43.65,43.81,16740550,T1,V3,S2,1,2.0,S5,2.7858051713253915e-41,3.245173413270467e-15,0.9944980180182302,3.553262837380144e-07,0.005501626655677622
2022-06-30,601995.SH,43.95,45.1,43.95,44.49,12391259,T1,V3,S2,0,2.0,S5,1.4978807141401414e-32,7.885301516596928e-15,0.5809588848912267,6.542684043869893e-08,0.41904104968193545
2022-07-01,601995.SH,44.4,44.82,43.46,43.56,9019487,T1,V4,S2,1,4.0,S5,2.52297650811606e-35,3.6342643615689346e-19,0.03463503252127705,2.918384782761913e-10,0.9653649671867115
2022-07-04,601995.SH,43.38,44.2,42.97,44.05,11383412,T1,V4,S2,0,4.0,S5,3.2446657170606756e-31,8.901352445565489e-21,0.0003539025455679692,1.0591617483398888e-12,0.9996460974534993
2022-07-05,601995.SH,44.5,45.78,43.8,44.6,15396081,UNK,V4,S5,0,4.0,S5,4.965033975764415e-33,1.0107422333498514e-24,3.704206542394431e-06,1.2411238869823372e-13,0.9999962957931924
2022-07-06,601995.SH,44.04,44.38,43.5,43.9,11438934,UNK,V4,S5,0,4.0,S5,5.9001783261311725e-36,8.042446522255309e-27,4.904496601930057e-08,1.191991982407068e-14,0.9999999509550447
2022-07-07,601995.SH,43.68,44.3,43.4,44.3,7864733,UNK,V4,S5,0,4.0,S5,1.1180927046384092e-33,1.2375462442995359e-26,3.1118219295839563e-10,1.3164083292226467e-15,0.9999999996889528
2022-07-08,601995.SH,44.2,44.4,43.64,43.73,8955618,UNK,V4,S5,0,4.0,S5,8.59339702988254e-36,1.5695091515671927e-27,4.053377093978481e-12,6.820653829023891e-16,0.9999999999959073
2022-07-11,601995.SH,43.71,43.71,42.26,42.44,7802275,UNK,V4,S5,0,4.0,S5,1.7309336295023222e-35,9.621565434461554e-27,1.0481815907956936e-13,1.3640679394900423e-16,1.0
2022-07-12,601995.SH,42.7,43.39,42.3,42.78,7823751,UNK,V2,S5,1,4.0,S5,1.2351661381529911e-29,4.698811208263028e-24,7.702535032948722e-16,7.197292346862971e-17,1.0
2022-07-13,601995.SH,42.78,43.41,42.49,43.41,7140219,UNK,V4,S5,1,4.0,S5,2.6993699538845398e-27,5.755999173303756e-23,3.491837238863118e-17,2.4796266707034626e-15,1.0
2022-07-14,601995.SH,43.3,43.3,42.6,43.11,4881019,UNK,V2,S5,1,4.0,S5,7.739202357446483e-27,7.06455362394771e-23,1.1430241772280055e-17,4.655792054775284e-14,1.0
2022-07-15,601995.SH,43.3,43.4,41.71,41.76,7357019,UNK,V4,S5,1,4.0,S5,1.556395998291405e-26,7.51531456950911e-22,3.0373154273313884e-16,7.566464436232763e-14,1.0
2022-07-18,601995.SH,41.88,42.65,41.8,42.3,5420099,UNK,V3,S5,1,4.0,S5,1.5201774083345726e-20,3.752191997624241e-19,1.367086972606115e-16,7.790266850311405e-14,1.0
2022-07-19,601995.SH,42.31,45.28,42.05,44.29,15197618,UNK,V4,S5,0,4.0,S5,9.142107191861086e-19,1.6553021459503521e-18,1.2665543569902322e-15,9.497709158917965e-12,0.9999999999904503
2022-07-20,601995.SH,43.99,44.19,43.36,43.64,7756341,UNK,V3,S5,0,4.0,S5,2.786349934526043e-20,2.4637903134811417e-19,8.659510044297099e-14,1.4192120082097346e-10,0.9999999998581188
2022-07-21,601995.SH,43.16,44.25,43.1,43.43,7751056,UNK,V4,S5,0,4.0,S5,3.3608163883934435e-18,2.016700703128636e-18,1.4081188409490686e-13,1.8776301372783992e-10,0.9999999998121893
2022-07-22,601995.SH,43.42,44.25,43.18,43.64,6712637,UNK,V4,S5,0,4.0,S5,4.2700951158837586e-17,4.567558991813425e-18,1.0455350159744665e-13,5.009832287265047e-10,0.9999999994988684
2022-07-25,601995.SH,43.61,43.8,43.13,43.39,4534811,UNK,V4,S5,0,4.0,S5,1.087637959343798e-16,1.023047215280607e-17,3.107795427400559e-13,7.089380130604048e-10,0.9999999992905941
2022-07-26,601995.SH,43.3,43.7,43.19,43.24,4222783,UNK,V4,S5,0,4.0,S5,1.8296303918875174e-15,1.144115804636022e-16,4.1460488504499556e-13,6.682368149660954e-10,0.9999999993315214
2022-07-27,601995.SH,43.2,43.2,42.33,42.52,5173442,UNK,V4,S5,0,4.0,S5,2.4539502847000904e-14,1.1843485754688311e-15,3.5017978241702674e-13,2.5836384362063335e-09,0.9999999974161256
2022-07-28,601995.SH,42.8,43.93,42.7,43.42,7747172,UNK,V4,S5,0,4.0,S5,1.3176068061275224e-12,5.159759460363992e-15,2.0454816685829485e-12,5.9266494770936994e-09,0.9999999940700945
2022-07-29,601995.SH,43.29,43.7,42.39,42.41,5560750,UNK,V3,S5,0,4.0,S5,1.5645464633032653e-12,2.006243839675045e-14,9.812748634119213e-12,2.7367501972844733e-08,0.9999999726210266
2022-08-01,601995.SH,42.0,42.2,41.31,41.69,5544939,UNK,V3,S5,1,4.0,S5,3.6367719153254224e-09,5.027306737462842e-14,2.2976413731283504e-11,5.418526727044205e-08,0.9999999421547744
2022-08-02,601995.SH,41.03,42.52,40.26,41.2,10286984,UNK,V4,S5,1,4.0,S5,1.0533610728780098e-06,1.7677915533090437e-13,2.824715396188107e-11,2.3505667872892326e-08,0.999998923104738
2022-08-03,601995.SH,41.2,41.89,40.83,40.83,5185504,UNK,V4,S5,1,4.0,S5,0.00012169395051718589,7.620353676114098e-12,7.913768212403976e-12,1.1179217117131741e-08,0.999878294854827
2022-08-04,601995.SH,41.2,42.0,41.2,41.68,5745897,UNK,V4,S5,1,4.0,S5,0.007183939009033348,2.411952989465027e-10,7.358710451795398e-12,4.188049693446778e-07,0.9928156419373424
2022-08-05,601995.SH,41.68,42.5,41.41,42.22,6669258,UNK,V3,S5,1,4.0,S5,0.1843242703354112,1.3879390050226932e-09,1.6846578373706162e-11,6.992884058539227e-05,0.8156057994193049
2022-08-08,601995.SH,42.0,42.45,41.76,42.22,4027757,UNK,V4,S5,1,0.0,S5,0.75114515550866,2.3447151319438352e-08,1.7359284401264835e-10,0.0007968172809077986,0.24805800358979285
2022-08-09,601995.SH,42.03,42.37,41.25,41.46,6753847,UNK,V4,S5,1,0.0,S5,0.9739817413680115,2.1391788896069933e-06,3.853209724085975e-09,0.002715601534265467,0.023300514065781024
2022-08-10,601995.SH,41.42,41.82,41.03,41.04,4295996,UNK,V3,S5,1,0.0,S5,0.98331577879651,9.143081580610827e-05,2.8095405367215548e-08,0.015517718133546904,0.0010750441586946775
2022-08-11,601995.SH,41.19,43.6,41.15,43.48,17717834,UNK,V4,S5,0,3.0,S5,0.14491416442753297,9.81072185369755e-05,3.140934960583172e-07,0.8549335074246707,5.390683555820185e-05
2022-08-12,601995.SH,42.96,43.66,42.89,43.39,8849182,T2,V3,S4,0,3.0,S5,0.007318127854575518,1.1368799182060766e-06,3.1218437363148134e-07,0.9926782395736572,2.183507564900472e-06
2022-08-15,601995.SH,43.18,44.0,42.8,43.56,7656337,UNK,V4,S5,0,3.0,S5,0.00014290580018351082,5.258580034022661e-08,1.7896845990268496e-07,0.999856610655422,2.5198997408830025e-07
2022-08-16,601995.SH,43.65,43.93,43.31,43.4,5254222,T2,V4,S4,0,3.0,S5,1.8320350330504783e-05,1.3239720791325585e-09,1.2583814537654393e-07,0.9999814867687069,6.571863446639219e-08
2022-08-17,601995.SH,43.5,44.39,43.1,43.92,8436566,UNK,V4,S5,0,3.0,S5,6.405883203628046e-06,9.708426612135055e-11,9.23341173016183e-08,0.9999934596726383,4.2013064753603136e-08
2022-08-18,601995.SH,43.7,43.88,43.21,43.25,5263158,T2,V2,S5,0,3.0,S5,5.943456922739566e-05,1.1996493564606348e-10,1.952198607211975e-07,0.999940291442289,7.864861942595572e-08
2022-08-19,601995.SH,43.15,43.3,42.48,42.49,4389196,T2,V4,S4,0,3.0,S5,0.01602587206601724,3.360709124091718e-10,1.748584929872876e-07,0.9839735481456567,4.0459354811012816e-07
2022-08-22,601995.SH,42.4,42.7,42.09,42.23,4117799,T2,V4,S4,0,3.0,S5,0.24866487823113242,5.9132936012269395e-09,1.0831951032896252e-07,0.7513340438462701,9.63689992981201e-07
2022-08-23,601995.SH,42.21,43.78,42.03,42.7,6851757,T2,V4,S4,0,0.0,S5,0.513102094422987,1.8644101643463018e-08,6.601733019555973e-08,0.48689267874595027,5.142169612219495e-06
2022-08-24,601995.SH,42.7,43.78,41.68,41.77,8448727,UNK,V4,S5,0,0.0,S5,0.759576407158416,3.577643048977385e-08,4.158711246444075e-08,0.2404173952639332,6.120214224575845e-06
2022-08-25,601995.SH,42.14,42.58,41.4,42.19,6098834,T2,V3,S4,0,0.0,S5,0.9443574901326958,7.872739097030475e-09,6.8392066822429235e-09,0.05563901994178585,3.4752136894346297e-06
2022-08-26,601995.SH,42.2,42.43,41.71,41.81,4027315,T2,V4,S4,0,0.0,S5,0.9889306937737911,9.18666036079226e-09,1.4136311566228908e-09,0.011068241732995608,1.0538928271205547e-06
2022-08-29,601995.SH,41.6,41.9,41.47,41.69,3444007,UNK,V4,S5,1,0.0,S5,0.9978806515423215,2.114340453490388e-08,6.220415396914419e-10,0.0021191727964196957,1.5389598954118013e-07
2022-08-30,601995.SH,41.7,41.97,41.08,41.51,3775914,UNK,V4,S5,1,0.0,S5,0.9983885966051451,1.50497615765799e-07,6.53190758257585e-10,0.001611233279009351,1.896500272078547e-08
2022-08-31,601995.SH,41.02,42.33,41.02,41.7,6878665,T2,V4,S4,1,0.0,S5,0.9933645832405551,4.656202546757929e-07,9.718250362857853e-10,0.006634942674885417,7.49258422763991e-09
2022-09-01,601995.SH,41.57,42.08,41.15,41.17,4157811,UNK,V4,S5,1,0.0,S5,0.9769006958482181,3.9306129840784376e-06,7.914909082078824e-09,0.023095359530220252,6.09360780647212e-09
2022-09-02,601995.SH,41.25,42.08,41.21,41.55,4658878,UNK,V1,S5,1,0.0,S5,0.895806449474799,9.05730954807928e-06,3.5000762006094694e-08,0.1041844377150829,2.049978573480327e-08
2022-09-05,601995.SH,41.2,41.83,41.02,41.74,4845290,T2,V1,S5,1,0.0,S5,0.6552179504968891,1.5500602002742873e-05,1.0978769871719477e-07,0.34476638270336635,5.640991296553635e-08
2022-09-06,601995.SH,41.94,42.8,41.93,42.56,7725640,T2,V1,S5,0,3.0,S5,0.18043277995198165,4.787156606359621e-06,1.2152749877474399e-07,0.8195621342817384,1.7708212183561032e-07
2022-09-07,601995.SH,42.38,43.12,42.34,42.73,6892680,T2,V3,S4,0,3.0,S5,0.03422056959812473,1.08386860336271e-06,1.0547789346030826e-07,0.9657781053913517,1.3566421695683188e-07
2022-09-08,601995.SH,42.74,42.94,42.12,42.18,4202339,T2,V1,S5,0,3.0,S5,0.007336695170613406,5.162777175457911e-07,1.346412096999577e-07,0.9926626268367263,2.7073514861082433e-08
2022-09-09,601995.SH,42.12,42.94,42.11,42.7,5944070,T2,V1,S5,0,3.0,S5,0.0007528108216637967,3.66306845715047e-08,7.427377300827315e-08,0.999247053992649,2.4281346533613636e-08
2022-09-13,601995.SH,42.92,43.55,42.72,42.95,7511470,UNK,V1,S5,0,3.0,S5,0.00016536058718395757,2.1989959860660454e-08,1.6042873263964311e-06,0.999832985302461,2.7833240073427806e-08
2022-09-14,601995.SH,38.74,40.39,38.74,39.0,23153436,UNK,V1,S5,0,3.0,S5,6.58541835780352e-06,3.238318669118306e-05,0.004815200617391619,0.99514569155211,1.392254407227912e-07
2022-09-15,601995.SH,38.9,39.38,38.71,38.8,10965007,UNK,V3,S5,0,0.0,S5,0.9934502653722634,0.004659991887260767,0.00018435180756314122,0.0017024698750646929,2.9210577781059492e-06
2022-09-16,601995.SH,38.55,38.78,37.32,37.45,10058183,UNK,V4,S5,0,0.0,S5,0.8936727291962834,0.10631663540203261,7.011341833769989e-06,6.649422000135988e-08,3.5575654537409022e-06
2022-09-19,601995.SH,37.61,37.68,37.12,37.31,3996727,UNK,V3,S5,0,0.0,S5,0.6663188064454012,0.3336811029243302,1.504354547922535e-08,1.0194651545225811e-13,7.558641853517035e-08
2022-09-20,601995.SH,37.54,37.66,37.12,37.3,3345513,T3,V4,S1,0,1.0,S5,0.23072356481790987,0.7692764349680066,8.690861213288827e-12,7.954036232672415e-18,2.0538116237552023e-10
2022-09-21,601995.SH,37.01,37.08,36.4,36.65,5223694,T3,V4,S2,0,1.0,S5,0.006708386247027723,0.9932916137525257,9.009565068852198e-16,3.2989023534894036e-21,5.693594634087575e-13
