trade_date,ts_code,open,high,low,close,vol
2023-09-19,001330.SZ,8.06,8.11,7.91,7.92,37247.0
2023-09-20,001330.SZ,7.89,7.93,7.85,7.87,25948.81
2023-09-21,001330.SZ,7.85,7.87,7.71,7.71,44572.0
2023-09-22,001330.SZ,7.7,7.95,7.66,7.93,57405.28
2023-09-25,001330.SZ,7.88,7.91,7.7,7.75,60322.0
2023-09-26,001330.SZ,7.72,7.73,7.25,7.42,134031.59
2023-09-27,001330.SZ,7.38,7.5,7.35,7.49,86815.7
2023-09-28,001330.SZ,7.51,7.59,7.46,7.57,69508.25
2023-10-09,001330.SZ,7.43,7.51,7.11,7.16,125041.76
2023-10-10,001330.SZ,7.19,7.24,7.13,7.15,57453.0
2023-10-11,001330.SZ,7.16,7.29,7.12,7.18,66982.16
2023-10-12,001330.SZ,7.18,7.23,7.14,7.17,51568.72
2023-10-13,001330.SZ,7.14,7.18,7.08,7.12,58939.07
2023-10-16,001330.SZ,7.11,7.12,7.0,7.01,62057.24
2023-10-17,001330.SZ,7.0,7.07,6.97,6.99,47841.0
2023-10-18,001330.SZ,6.97,6.99,6.85,6.85,54804.0
2023-10-19,001330.SZ,6.84,6.96,6.81,6.82,61423.0
2023-10-20,001330.SZ,6.8,6.88,6.79,6.8,36726.0
2023-10-23,001330.SZ,6.79,6.79,6.6,6.64,51363.0
2023-10-24,001330.SZ,6.68,6.82,6.66,6.77,52415.64
2023-10-25,001330.SZ,6.79,6.87,6.79,6.82,34820.25
2023-10-26,001330.SZ,6.77,6.81,6.74,6.79,38305.0
2023-10-27,001330.SZ,6.77,6.92,6.71,6.89,62016.99
2023-10-30,001330.SZ,6.89,7.1,6.87,7.06,116090.7
2023-10-31,001330.SZ,7.04,7.22,7.03,7.13,103743.7
2023-11-01,001330.SZ,7.17,7.31,7.12,7.23,87278.0
2023-11-02,001330.SZ,7.17,7.35,7.16,7.23,92542.0
2023-11-03,001330.SZ,7.22,7.31,7.15,7.24,82211.59
2023-11-06,001330.SZ,7.3,7.51,7.25,7.49,119718.87
2023-11-07,001330.SZ,7.49,7.5,7.35,7.44,76642.0
2023-11-08,001330.SZ,7.4,7.62,7.4,7.55,107166.64
2023-11-09,001330.SZ,7.49,7.54,7.33,7.36,87210.95
2023-11-10,001330.SZ,7.36,7.42,7.24,7.27,67465.0
2023-11-13,001330.SZ,7.36,7.41,7.31,7.37,62209.99
2023-11-14,001330.SZ,7.38,7.4,7.3,7.35,43175.0
2023-11-15,001330.SZ,7.39,7.42,7.32,7.35,39584.87
2023-11-16,001330.SZ,7.32,7.5,7.27,7.43,72188.26
2023-11-17,001330.SZ,7.49,7.66,7.4,7.6,124175.85
2023-11-20,001330.SZ,7.62,7.74,7.54,7.66,97560.31
2023-11-21,001330.SZ,7.65,7.8,7.65,7.69,68071.0
2023-11-22,001330.SZ,7.67,7.88,7.63,7.8,111491.06
2023-11-23,001330.SZ,7.77,7.8,7.62,7.69,68881.0
2023-11-24,001330.SZ,7.75,7.83,7.65,7.69,69474.0
2023-11-27,001330.SZ,7.6,7.65,7.47,7.54,72304.62
2023-11-28,001330.SZ,7.53,7.58,7.46,7.56,45260.21
2023-11-29,001330.SZ,7.55,7.59,7.45,7.47,39442.64
2023-11-30,001330.SZ,7.47,7.55,7.42,7.46,48826.82
2023-12-01,001330.SZ,7.46,7.67,7.42,7.65,90798.98
2023-12-04,001330.SZ,7.68,7.82,7.62,7.71,67893.0
2023-12-05,001330.SZ,7.66,7.74,7.56,7.58,63673.0
